gene	coef	HR	HR_lower_95	HR_upper_95	se_coef	p_value	C_index	log2FoldChange	padj	regulation	cox_p_adj	log2_HR	neglog10p	prognostic_class
AFAP1	-0.10547270264199218	0.8998990373777026	0.702875719079199	1.152150025233788	0.12607501394068793	0.4028248224847336	0.5131281761716544	-0.537163074016517	1.38098117432653e-5	NS	0.9242132932507766	-0.15216494505075848	0.3948837756159508	Non-significant
PPP2R2C	-0.04151042646302535	0.9593393327732448	0.8704152471008223	1.0573481547700994	0.04963073810991362	0.40293810397855395	0.5371259175607002	0.546157898842075	0.0173139168944105	NS	0.9242132932507766	-0.05988688640339265	0.3947616614645638	Non-significant
GBP5	0.037454455885961614	1.0381647137129817	0.9509124153612765	1.1334229687066166	0.04479050363593473	0.4030344022617474	0.529009034443817	-0.860809832535814	0.00234087388965004	NS	0.9242132932507766	0.05403535776587126	0.39465788171306393	Non-significant
ANXA6	-0.07372543152161608	0.9289267128236682	0.781389275790525	1.1043213216925614	0.08824467727521569	0.40345535722793835	0.5324675324675325	-0.853185261311331	4.63440952227073e-8	NS	0.9242132932507766	-0.10636331444363445	0.39420451343802315	Non-significant
SYTL5	0.06372891150620752	1.0658034325483587	0.9175759779622048	1.2379759105666708	0.07640385507146442	0.404221272312442	0.4980237154150198	1.4979014009248801	2.13969194875651e-7	Up	0.9242132932507766	0.09194138459125716	0.39338083529172413	Non-significant
ADARB2	-0.0675337060587992	0.9346962151594805	0.7975151730640389	1.095473846944985	0.080981443491649	0.40431450949773995	0.5517715979672502	-1.81757340284144	1.24772527373168e-8	Down	0.9242132932507766	-0.09743054282388261	0.39328067300781894	Non-significant
GPT2	0.08703507633962851	1.090934945051815	0.889101538793304	1.338586204620086	0.10437891261188682	0.4043724266276823	0.49788255223037836	0.772565154149172	5.92420954389055e-9	NS	0.9242132932507766	0.12556507301857434	0.39321846577072633	Non-significant
SBSN	-0.02764403434477596	0.9727345652770956	0.9114523559376727	1.038137131711495	0.03320057018967087	0.4050492950639254	0.5221626199887069	1.35600114404838	3.62028548124351e-6	Up	0.9242132932507766	-0.03988191125937247	0.3924921193249158	Non-significant
SPRR2E	-0.026023712691512758	0.9743119857752675	0.9163787874566055	1.035907703909283	0.031276984757393586	0.40538618111315705	0.5177159796725015	1.85869418892224	1.87277572922638e-8	Up	0.9242132932507766	-0.037544281245564706	0.3921310597095872	Non-significant
P2RX1	-0.10331103969493609	0.9018464198168161	0.7068105299642893	1.1507001246536344	0.12432963196918974	0.4060049112195338	0.5322557876905702	-0.838999554772123	1.34573540308213e-5	NS	0.9242132932507766	-0.1490463246369672	0.3914687129680213	Non-significant
TRPM1	-0.15181764563169786	0.8591449352893235	0.6003099028179042	1.2295816150432513	0.1829072419739138	0.40652445708587237	0.5414666854884247	1.83152643461565	8.0038793935326e-8	Up	0.9242132932507766	-0.21902656447228852	0.39091332151412744	Non-significant
IL21	-0.1451257732364971	0.8649135032988614	0.6139231018842278	1.2185164003321376	0.1748806760615912	0.4066202209490724	0.5346908526256352	-1.33431296695139	1.5322486063417e-4	Down	0.9242132932507766	-0.20937223335347058	0.3908110279895697	Non-significant
SGCG	0.04807996754592889	1.0492545582817494	0.9365918921383528	1.1754694198360622	0.05795392538242738	0.40675140156970446	0.5224096555618295	-1.26729047468739	4.2264313376931e-4	Down	0.9242132932507766	0.06936473074461379	0.3906709419118413	Non-significant
TCF7	-0.08279443402911586	0.9205403595443986	0.7569356896353887	1.1195066703200578	0.09983986997435772	0.40695036737568524	0.5317617165443252	-0.536957918753064	4.015642085341e-4	NS	0.9242132932507766	-0.1194471193870139	0.39045855512187766	Non-significant
AMPH	-0.0806142032370454	0.9225495394236701	0.7624678676943901	1.1162406820689261	0.0972368423008869	0.40707611998346566	0.5182806324110671	-0.643624131598932	0.0034024500922557	NS	0.9242132932507766	-0.11630171123530036	0.3903243735812853	Non-significant
SPOCD1	-0.06702491330480818	0.9351719028238932	0.7980261611848972	1.0958869901366988	0.0809142344329254	0.4074750624833854	0.5197628458498024	-0.723006264919771	3.9107300875014e-4	NS	0.9242132932507766	-0.09669651004085948	0.38989896497862253	Non-significant
ST6GALNAC5	0.08785261935133869	1.0918271959694272	0.8867090341655304	1.3443943615397111	0.106170830237365	0.40797369446314835	0.5201863354037267	-0.69277424036674	6.8308838471928e-4	NS	0.9242132932507766	0.12674453826728208	0.3893678386694406	Non-significant
LRRC26	-0.17178523711338137	0.8421600184649362	0.5604841448062678	1.2653943974561659	0.20774314760756563	0.4082871175008693	0.5339497459062676	1.29429146009218	0.0162321780532813	Up	0.9242132932507766	-0.24783370968141008	0.38903432295858437	Non-significant
ZNF540	-0.1499353813628144	0.8607635959985204	0.6032999088171049	1.2281022379881013	0.18133265004675167	0.4083205866462219	0.5364906832298136	-0.740602260231305	1.48507932468075e-5	NS	0.9242132932507766	-0.21631103114592778	0.3889987233308195	Non-significant
SERPINB12	-0.056448939480853735	0.9451147413124714	0.8267220323752608	1.080462161725339	0.06828585507757774	0.40843183733227645	0.5528303218520609	1.06348085750557	0.0100104053895539	Up	0.9242132932507766	-0.08143860505246892	0.3888804119357338	Non-significant
DMD	-0.05897930808522686	0.942726275767037	0.8196993351587737	1.0842180698480648	0.07134741424842533	0.4084357223034252	0.5240683229813665	-1.04536821080945	7.16935410204107e-8	Down	0.9242132932507766	-0.08508915528961918	0.3888762809808138	Non-significant
SPATA32	-0.2555685623319202	0.774476034857187	0.4224144269256864	1.419963643130099	0.30929131094726003	0.40863182099422235	0.5293266516092603	-0.586044551226486	0.00138630026693952	NS	0.9242132932507766	-0.36870749748338316	0.38866781698868613	Non-significant
LCE1B	-0.07048322878460485	0.9319433692177167	0.7884417402348559	1.1015632469815217	0.08531459489703389	0.4087151765924186	0.5308794466403162	0.819253157640201	0.0443418401610265	NS	0.9242132932507766	-0.10168580463339166	0.38857923557451374	Non-significant
PCOLCE	-0.0611383081131689	0.940693125287043	0.8136017419939974	1.0876372434915866	0.07405543478752813	0.4090452787682274	0.5089638622247318	-0.767064328808242	8.85176721397344e-5	NS	0.9242132932507766	-0.08820393392321031	0.38822861563375977	Non-significant
METTL7B	0.070846763707954	1.0734167268660255	0.9069997535169078	1.2703680073208452	0.08595048973359849	0.4097838240242895	0.5232919254658386	-0.856172487130248	0.00108094830297633	NS	0.9242132932507766	0.10221027466449734	0.3874451891159981	Non-significant
MVD	-0.09008843222248644	0.9138503678787985	0.7376345833605186	1.1321628807960182	0.10929705391086955	0.4097957782557359	0.4932947487295314	0.811552946393441	1.0726081190679e-8	NS	0.9242132932507766	-0.12997013440884267	0.3874325200433699	Non-significant
MYH7	0.02356069647609065	1.0238404423676524	0.968027164711596	1.0828717309187232	0.028600436691169694	0.4100600284668924	0.5277032749858837	-1.92828306440998	4.45281543483113e-5	Down	0.9242132932507766	0.0339908999659462	0.3871525624908831	Non-significant
DNAH11	0.0639054570141572	1.0659916119673594	0.9155699671040306	1.2411264650576443	0.07761058416571472	0.4102739560379996	0.5209627329192547	-1.1280903413029	1.0354235698145e-4	Down	0.9242132932507766	0.09219608592006748	0.38692605092969007	Non-significant
RGPD3	-0.19717660923087027	0.8210456162725616	0.5131874591115021	1.3135860824960703	0.23976842312645658	0.41087049817920995	0.5276679841897234	-0.697318087167824	6.70120253173801e-5	NS	0.9242132932507766	-0.2844657163166776	0.38629504135665566	Non-significant
ANXA1	-0.06446569116932056	0.9375682805816411	0.8039740219023235	1.0933615475197662	0.07843135457343617	0.4111123261680687	0.5174336533032184	1.06970941685781	2.97462949411207e-10	Up	0.9242132932507766	-0.09300433295745815	0.38603950179779783	Non-significant
AHRR	-0.2082828808016092	0.8119773114282894	0.4941272981983678	1.334286036570345	0.2534124246392813	0.4111266053795326	0.5436194240542067	-0.532135895418308	0.0239626899818276	NS	0.9242132932507766	-0.30048867923454864	0.3860244176598243	Non-significant
SELL	-0.05650067733590696	0.9450658443678992	0.8259099112376304	1.08141267956504	0.06876090654456996	0.41124898029481866	0.523927159796725	-0.778092162843237	7.6926256536761e-4	NS	0.9242132932507766	-0.08151324699938037	0.3858951658878841	Non-significant
ITGA1	-0.08778366523175496	0.9159590090710444	0.7428413929904142	1.1294213195645604	0.10688413759489103	0.4114768833993665	0.519339356295878	-0.627418562601441	3.76071362163248e-6	NS	0.9242132932507766	-0.12664505850090987	0.38565455825024164	Non-significant
NRROS	-0.08442093309075502	0.9190443184978925	0.7513124830309231	1.1242225817356626	0.1028144868999258	0.4115895432729298	0.5606295878035008	-0.663800704290845	3.84587315494685e-5	NS	0.9242132932507766	-0.12179366151725118	0.3855356673317435	Non-significant
LAMP5	-0.05930549360868543	0.9424188222494672	0.8179610760614161	1.085813570502206	0.07226410041055284	0.41183020824877087	0.5292207792207793	-0.562082000305867	0.0133726425357879	NS	0.9242132932507766	-0.08555974152672258	0.38528180051891037	Non-significant
UCP2	-0.06809774518054793	0.934169158581418	0.7938879031014406	1.099238335079162	0.08301951657160941	0.4120668295321182	0.5469367588932806	-0.61334684187471	2.4407421125559e-4	NS	0.9242132932507766	-0.0982442792676968	0.3850323438131045	Non-significant
SYNE1	-0.0701373275981688	0.9322657852936572	0.7882986654139187	1.1025256448618284	0.08558367277933496	0.4124911547567544	0.5342320722755505	-0.888964389046943	7.54213146768381e-8	NS	0.9242132932507766	-0.10118677470708276	0.3845853597965271	Non-significant
GOLGA6L7	0.07395202859484727	1.0767551507996662	0.9021728361928721	1.2851214404395435	0.09025736843172394	0.4125889411630411	0.4804136081309994	1.32072228827501	0.00848437800777931	Up	0.9242132932507766	0.10669022491746485	0.3844824168287732	Non-significant
AKNA	-0.09243028542148582	0.9117127684203717	0.7307681839140466	1.1374608123312975	0.11287386284558219	0.41285419115285954	0.5218097120271034	-0.583796381882593	1.01108478886752e-5	NS	0.9242132932507766	-0.13334871440552912	0.3842033022384199	Non-significant
SYNPO2	0.034238061407975945	1.0348309307152201	0.9534047133196127	1.123211412954213	0.041813959124866795	0.41288972705278154	0.5280914737436477	-1.41363319359078	6.48870235265513e-6	Down	0.9242132932507766	0.049395081402938766	0.3841659225013977	Non-significant
C17orf49	-0.22121321839642635	0.8015457577677961	0.4719337503255618	1.361368203380964	0.27026182547712313	0.4130634754800609	0.5527950310559007	-0.558144799249298	1.594955145696e-4	NS	0.9242132932507766	-0.3191432131596116	0.38398320516562506	Non-significant
CRYGS	-0.1069539830305794	0.8985670213700794	0.695517368248857	1.160895081494212	0.13068878540620024	0.41313632976428827	0.5279503105590062	0.550942479257165	0.00498272220699287	NS	0.9242132932507766	-0.15430198092153932	0.3839066130059462	Non-significant
ADCYAP1R1	-0.08440427669915981	0.9190596265874431	0.7508255637524617	1.1249891293013143	0.10315375744673526	0.41322156358655593	0.5237859966120836	-0.662480609471595	0.0121789114849741	NS	0.9242132932507766	-0.12176963142369772	0.383817023303684	Non-significant
ATP4A	-0.1858088030765079	0.8304323559157674	0.5320479942586064	1.2961573113583005	0.22715354943920282	0.41336422672783935	0.5610177865612649	0.956236070817815	0.0285082537411387	NS	0.9242132932507766	-0.26806543875199196	0.3836671106960114	Non-significant
CYSLTR1	-0.09200939310194223	0.9120965820886763	0.7316074342069894	1.137112795962206	0.11250298963713277	0.4134488180853797	0.5409373235460192	-0.822710914048118	4.20172618606216e-6	NS	0.9242132932507766	-0.13274149514337522	0.38357824523808204	Non-significant
BHLHE41	0.06357597274744502	1.0656404423583763	0.9150111212335804	1.2410663936617523	0.07775399618378558	0.41355399956318406	0.5173630717108978	-0.723376135296379	1.5323960951812e-4	NS	0.9242132932507766	0.0917207406024307	0.38346777466971066	Non-significant
CCDC110	-0.14083480054545544	0.8686327975098007	0.6196637651893966	1.2176328184674265	0.17232125915466373	0.4137681621352445	0.5365612648221344	-0.579108510919995	0.00397694364829761	NS	0.9242132932507766	-0.2031816683315149	0.3832429296706051	Non-significant
TMEM61	-0.15458570688313264	0.8567700579040075	0.5913401837824984	1.2413411979302087	0.18917598289498253	0.4138410434623343	0.5563241106719368	0.556454085105135	0.015765136479516	NS	0.9242132932507766	-0.2230200327126104	0.383166439563785	Non-significant
TSHR	-0.1512674988668154	0.8596177211349152	0.5976573552485651	1.2363984480402812	0.18544737443353007	0.4146776757585385	0.556147656691135	-1.24442901351155	6.0537312218569e-7	Down	0.9242132932507766	-0.21823287046283155	0.38228934432213746	Non-significant
DNAH1	-0.1115890015664894	0.8944117838108745	0.6839869453386787	1.1695726716299257	0.13685325233174805	0.4148481526209612	0.5265386787125917	-0.530756052329151	4.87349287093112e-5	NS	0.9242132932507766	-0.16098889917772496	0.38211083954470504	Non-significant
WNT1	-0.19273786125517792	0.824698131139262	0.5189032546870689	1.310700985899097	0.23638187372089708	0.4148625534864623	0.5397727272727273	-1.46505504027329	1.86805945149239e-7	Down	0.9242132932507766	-0.27806195662439015	0.3820957638891148	Non-significant
KRT24	-0.03470755014031843	0.9658878487227132	0.8885461963265536	1.0499615441123582	0.042582970729301624	0.4150396598582047	0.5429488989271598	3.64681080313716	1.3119690999170101e-15	Up	0.9242132932507766	-0.05007241046884251	0.3819104015177692	Non-significant
CHST9	-0.0712175689006847	0.931259257032039	0.7846487123033343	1.105263782644941	0.08740037779209077	0.41516229610678884	0.5438311688311688	2.21024500482229	1.20816413983364e-6	Up	0.9242132932507766	-0.10274523347718587	0.38178209479421565	Non-significant
CTAGE4	0.14795667406327623	1.1594626604688623	0.811624710692803	1.6563734978867157	0.1819798228357737	0.4161957584713657	0.5314088085827215	0.635308165661705	0.00587965129585978	NS	0.9242132932507766	0.21345635993751347	0.38070235007794095	Non-significant
SCARF1	0.11221388069594053	1.118752114539081	0.8535914030942502	1.4662826842545738	0.1380211744841632	0.41620698434600095	0.5089638622247318	-0.59563713989137	1.99693409562797e-7	NS	0.9242132932507766	0.16189040919893927	0.3806906361919621	Non-significant
OTUB2	-0.08031296038221115	0.922827492744276	0.7602384919395773	1.1201887176114884	0.09888453608902667	0.4166830285433335	0.5092461885940147	0.54232463498584	0.00176016925126509	NS	0.9242132932507766	-0.11586710966252789	0.3801941879518417	Non-significant
KDELR3	-0.07704934879537365	0.9258441631849641	0.7687196768436028	1.1150845234290296	0.0948892724903482	0.4167961091951347	0.5311970638057595	-0.523740951427871	0.0020591038506375	NS	0.9242132932507766	-0.11115871341080961	0.38007634384233735	Non-significant
BMP5	0.10342338737173819	1.1089608297066615	0.863930885594883	1.4234866959026233	0.12739310326281697	0.4168808768489709	0.5275268210050819	-0.870044941127625	0.00589067114369457	NS	0.9242132932507766	0.1492084080731449	0.37998802636434986	Non-significant
TM4SF1	0.08703969485758459	1.090939983566083	0.8840669103094766	1.3462216873681443	0.10727861599990497	0.41716904006116295	0.5070581592320722	0.605435977708611	8.72031569996385e-6	NS	0.9242132932507766	0.12557173613152575	0.37968792994233774	Non-significant
MAPK8IP2	-0.05737614823635702	0.9442388287890047	0.8220271492327972	1.0846198530364293	0.0707184974135147	0.41717529547307114	0.5542772444946358	0.667346128450202	0.00263345267289199	NS	0.9242132932507766	-0.08277628452590235	0.3796814177848073	Non-significant
ARHGAP9	-0.07708624211129941	0.9258100063538369	0.7684955235221178	1.1153274698811215	0.09501924542139481	0.41721076187134154	0.5316205533596838	-0.74840036720168	2.94359441662163e-6	NS	0.9242132932507766	-0.11121193921473771	0.37964449755840723	Non-significant
TMEM159	0.13567339061578265	1.1453077642374911	0.8251708697935027	1.58964636639553	0.16726745613353064	0.4172987813911553	0.5088932806324111	0.541392361399049	9.523289290218032e-9	NS	0.9242132932507766	0.19573532782198086	0.3795528835266559	Non-significant
ACAN	-0.07751431254520845	0.925413779275299	0.7672012693530003	1.116252927468182	0.0956608334750684	0.417765738031016	0.5322557876905702	-0.525869140044011	0.0185697728345887	NS	0.9246439329023075	-0.1118295143068894	0.3790671804261161	Non-significant
PAPSS2	-0.0724366475500841	0.9301246704703764	0.7804615502405	1.1084875383688473	0.08950835681596526	0.41835844727691796	0.5358554488989271	-0.746696190249673	4.14013655447334e-6	NS	0.924749668417566	-0.10450399219912805	0.3784514575406687	Non-significant
FXYD6	-0.0727882300294526	0.9297977124123409	0.7795217563154261	1.1090438194997612	0.0899437191863599	0.4183632061150332	0.5412902315076228	-0.760001483852105	0.00404375033839177	NS	0.924749668417566	-0.10501121849857646	0.3784465174578458	Non-significant
SHROOM4	-0.07636400541336066	0.926478901837101	0.7697924721014956	1.1150578716442778	0.09452740624823042	0.4191766923383196	0.5345849802371542	-0.593215600616305	6.7929155091663e-4	NS	0.924749668417566	-0.11016997191227346	0.3776028736156189	Non-significant
SUCNR1	-0.08729432344525634	0.9164073357724511	0.7414570867045418	1.132637910024062	0.10808549082178667	0.41929701310082246	0.5346555618294748	-0.867845865670673	4.81326162228328e-6	NS	0.924749668417566	-0.12593908753222846	0.37747823132037917	Non-significant
LYPD5	-0.04658408214491491	0.9544843021084569	0.8522405280604969	1.068994319062467	0.05780840914088758	0.42033756754806534	0.5084697910784868	0.954444386904452	8.17308503647488e-5	NS	0.924749668417566	-0.06720662429483286	0.37640179331668866	Non-significant
RAB39A	-0.12330228271196679	0.8839964053384624	0.6549245074144366	1.1931904147798535	0.15302986457865567	0.42039278178722295	0.5276679841897234	-0.593015012144544	0.0178368675732178	NS	0.924749668417566	-0.17788759179884342	0.37634474948701824	Non-significant
MAMDC4	-0.07376328010798959	0.9288915549260859	0.7762046490829895	1.111613440904229	0.0916219848074351	0.4207719255184159	0.5044466403162056	-1.06186041940393	5.94865533309396e-7	Down	0.924749668417566	-0.10641791841150007	0.37595324461282137	Non-significant
SIGLEC7	0.09994795647899657	1.1051134025864275	0.8663274869281504	1.409715899591951	0.1242064853632212	0.4209974773760758	0.5192687747035574	-0.645464834803604	9.7861466289784e-4	NS	0.924749668417566	0.14419442115923417	0.37572050645633287	Non-significant
FOXC2	0.05535743327321236	1.0569183249447671	0.9235229297204057	1.209581602854457	0.06883651171046483	0.42128893994796857	0.5503952569169961	-1.04970992331009	1.30512229077639e-5	Down	0.924749668417566	0.0798638944596051	0.3754199422085825	Non-significant
ASPRV1	-0.03218875709412423	0.9683237868436156	0.8951934200902758	1.04742833797036	0.04006538678702975	0.4217403251494196	0.5014822134387351	0.795041755216401	0.0321288469226143	NS	0.924749668417566	-0.046438560232072414	0.37495487147129586	Non-significant
MMRN1	-0.05450539292767464	0.9469534019928464	0.8290487016078418	1.0816261382554986	0.06784358604424069	0.4217448023008759	0.5237859966120836	-0.742771437134371	0.00938367748213325	NS	0.924749668417566	-0.07863466007846051	0.3749502610706881	Non-significant
CALHM6	0.06859309857628917	1.071000328915586	0.9058874548482264	1.266207737394344	0.08542672343683813	0.4220055902129753	0.5180688876341051	-1.3687875566308	2.33706483183239e-8	Down	0.924749668417566	0.09895892315522019	0.37468179599906665	Non-significant
HMCN1	-0.048143612715389826	0.9529969147747496	0.8473089059668405	1.0718677841983333	0.059973720460601516	0.4221220557421217	0.5281620553359684	-0.808051941313961	0.00107854626164997	NS	0.924749668417566	-0.06945655131497168	0.3745619555052656	Non-significant
AIF1L	-0.051008590404225965	0.9502705072895826	0.8389577556762631	1.076352213105776	0.06356562424824848	0.4222894687346228	0.5338791643139469	1.0983600220253	6.39257447910481e-8	Up	0.924749668417566	-0.0735898404189131	0.3743897490924272	Non-significant
PDZK1	0.07977464644288029	1.0830429725857575	0.8912884278684483	1.3160521822017002	0.09942113188819648	0.42232667209582386	0.5368435911914173	-0.608060286231927	0.0284023163578925	NS	0.924749668417566	0.11509048681181377	0.37435148978454225	Non-significant
COL4A4	0.05501283580862563	1.0565541763156665	0.9235831117004132	1.2086694888073897	0.068627446134110065	0.4227753137882777	0.5144692264257482	-1.97479822997343	2.54591781501302e-14	Down	0.924749668417566	0.07936674540634286	0.37389037945006703	Non-significant
ARHGAP15	-0.08626970249656563	0.9173467871348004	0.742835185084626	1.1328557730752504	0.10766084561378968	0.4229522552466425	0.529009034443817	-0.778635019931413	8.03942979139289e-7	NS	0.924749668417566	-0.12446087197076137	0.37370865497300726	Non-significant
RASL10B	-0.09133540126878549	0.9127115349493778	0.7299728975868086	1.1411962674005767	0.11398804907426147	0.42297435323757243	0.5112930547713157	-0.675122589424239	9.2807517956693e-4	NS	0.924749668417566	-0.13176913046808036	0.3736859649773789	Non-significant
CACNA2D4	-0.11734246509264784	0.8892805934481783	0.66733838799349	1.1850359399544372	0.14649022663683145	0.42311665412512395	0.5527244494635799	-0.578122080360382	1.6882061276169e-4	NS	0.924749668417566	-0.16928939247484934	0.37353988024115437	Non-significant
CACNA1H	-0.07261371452407411	0.9299599906896483	0.7785338256460544	1.1108388046798459	0.09067979093477635	0.4232644370918007	0.5073404856013551	-0.552643524842187	0.00565179725122701	NS	0.924749668417566	-0.10475944584440855	0.3733882196516982	Non-significant
ARC	-0.06953057668183203	0.9328316100531403	0.7867728965422867	1.106005070254177	0.08688173121101704	0.42354282215274447	0.5107284020327498	1.0762976662222	2.82235253575907e-5	Up	0.9247624167080194	-0.10031141816902893	0.37310267391777174	Non-significant
TMEM38A	0.05412839207897361	1.0556201267174294	0.9244319620764293	1.205425491161016	0.06770747742384298	0.4240325307005267	0.5035996612083569	-0.591894500631925	0.0181851505073406	NS	0.9252362550912456	0.0780907628236288	0.37260082415776535	Non-significant
DIRAS1	-0.04880947457337532	0.9523625616976203	0.8448666265545353	1.073535656890701	0.061106749333704746	0.42443103608956523	0.5343026538678712	-0.703932467462881	0.0117235652602751	NS	0.9255106076168991	-0.07041718691540448	0.37219286626547987	Non-significant
HLA-DRB5	-0.049974840483647816	0.9512533572740417	0.841401690360539	1.0754470309388073	0.06260893533062438	0.42475083891690413	0.5288678712591757	-0.770783235137818	4.3931739967598e-4	NS	0.9256130998362593	-0.07209845453497564	0.3718657546917068	Non-significant
MGAT4A	0.08221711766908962	1.0856915070509687	0.8870397939727503	1.3288310811891422	0.10310523733476255	0.4252131202964261	0.5009881422924901	-0.564337287490605	7.66524445869752e-5	NS	0.925858166646552	0.11861422793737987	0.3713933434327753	Non-significant
TKTL1	-0.05487421676716526	0.9466042074029077	0.8270651736530323	1.08342069527014	0.06887757328297486	0.42562988779796374	0.5123164878599662	2.17987374734338	2.37090208839798e-7	Up	0.925858166646552	-0.07916676040265538	0.3709678834151025	Non-significant
DMPK	0.07577463508188752	1.0787194412429562	0.8952416679568971	1.2998005729236688	0.0951222643094661	0.42568191569956415	0.525974025974026	-0.539817699002602	0.00168284731559592	NS	0.925858166646552	0.10931969025780992	0.37091479962017476	Non-significant
DCT	-0.09277832277015978	0.9113955135371752	0.7252863596334538	1.145260449287206	0.11653806005508523	0.42596207903536715	0.5033526256352343	1.07049443035204	0.00541176349671033	Up	0.9258697657569239	-0.13385082616250513	0.3706290619271664	Non-significant
CRB1	0.14575898106852322	1.1569173154701788	0.8078316560610247	1.6568522226041813	0.1832485558555383	0.42637108689556313	0.5130575945793336	-0.998988573042907	0.00192452513926433	NS	0.9258697657569239	0.21028575915258668	0.3702122533892077	Non-significant
ERAP2	0.040792119519211585	1.0416355473387602	0.9418872128779864	1.1519474929109925	0.0513590369207901	0.4270475887650036	0.5291501976284585	-0.645507229977256	0.0169120513673885	NS	0.9258697657569239	0.058850588537716325	0.36952372594350547	Non-significant
MCOLN2	-0.08810952312755667	0.9156605852202326	0.736648569886321	1.1381740786590349	0.11098919051252831	0.4272788040065455	0.5275268210050819	-0.643609596675954	5.02846855779194e-5	NS	0.9258697657569239	-0.12711517207121745	0.36928865066821287	Non-significant
ALOX12	-0.056097372460006394	0.9454470709010723	0.8231051492503726	1.0859732376713869	0.0707022943956983	0.4275269175646758	0.5299971767363072	1.44058127990753	3.95831666200994e-8	Up	0.9258697657569239	-0.08093140105495235	0.36903653641701345	Non-significant
NTN1	-0.06729398494935379	0.9349203084320439	0.7917288362025222	1.104009280893593	0.08481907865998355	0.4275549191961344	0.5337380011293055	-0.724221928747788	4.14867760305461e-5	NS	0.9258697657569239	-0.09708469836808921	0.3690080924634448	Non-significant
SAMD5	-0.07141737235941632	0.9310732067988672	0.7804674081087637	1.1107412140622248	0.09002457526723386	0.427597383713852	0.545313382269904	0.982778334897144	1.65593499873016e-5	NS	0.9258697657569239	-0.10303348893625046	0.3689649607179678	Non-significant
RDH10	0.07111472980087476	1.07370440469463	0.900249566176491	1.2805795103650617	0.08989858463534674	0.4289118651372558	0.5007763975155279	0.545868155451416	0.00132497086134432	NS	0.9274202555660009	0.10259686801788045	0.3676319395563046	Non-significant
DIXDC1	0.08519035787105789	1.0889243322880922	0.881663734088834	1.3449075374235522	0.10772387098695556	0.42904813672520825	0.5208215697346132	-0.504779149334982	5.629949823665e-4	NS	0.9274202555660009	0.12290370683213134	0.36749397974685627	Non-significant
TCAP	0.025529955788264017	1.0258586362142676	0.9628970417250867	1.0929371426980248	0.03231627891333006	0.42952604345205475	0.5253387916431395	-1.55567093096438	2.9703754400699e-4	Down	0.9274202555660009	0.03683194060984302	0.3670104984576177	Non-significant
SHE	-0.07466736559348583	0.9280521370636063	0.7709610045240594	1.1171521828656235	0.09461914624811199	0.430032578627258	0.5436194240542067	-0.707454606282622	1.1761272641534e-4	NS	0.9274202555660009	-0.10772223805796517	0.36649864167136764	Non-significant
SLC7A2	0.047685788744770294	1.048841045882121	0.9316694382337242	1.180748766013651	0.06044141468736218	0.43013606051620357	0.5035996612083569	-1.25795316474466	1.19055482835208e-6	Down	0.9274202555660009	0.06879605094295875	0.3663941467816038	Non-significant
SLPI	-0.03711504037473216	0.9635652800618616	0.8785991831667338	1.0567481358157582	0.047098537265472994	0.43067940591209997	0.510446075663467	1.3373577319169	1.22318775455572e-8	Up	0.9274202555660009	-0.05354568469101975	0.36584589469333123	Non-significant
KRTAP2-3	-0.10203363407065241	0.9029991796199055	0.700583363660717	1.1638979180629145	0.12949640007542818	0.43073975008104126	0.5108342744212309	-1.0397052106409	0.00378715807378771	Down	0.9274202555660009	-0.14720341787760935	0.3657850482646286	Non-significant
GIMAP5	-0.12875707005775253	0.8791875205786759	0.6382291042649224	1.211117906055922	0.16342182559081433	0.43076589093908674	0.5093167701863355	-1.04872288393489	8.71489596537002e-7	Down	0.9274202555660009	-0.1857571864517124	0.36575869247573	Non-significant
SORBS2	-0.06192562778667931	0.9399527905610586	0.8055587871359924	1.0967681845103743	0.07872260423709643	0.4314980041709713	0.5197628458498024	-0.807600467109681	1.7674421742976e-4	NS	0.9274202555660009	-0.08933979611177806	0.36502120870784127	Non-significant
COL25A1	0.1073145444024968	1.1132843767810374	0.852035870596245	1.4546360621148773	0.13645209703460073	0.431596206626075	0.5055053642010163	-0.989730715771826	2.2597877440344e-4	NS	0.9274202555660009	0.1548221610247406	0.36492238106188696	Non-significant
ADAM23	-0.043168472042835325	0.9577500223716452	0.8600513037730573	1.0665469621739354	0.05489629644712713	0.4316542594297909	0.5628176171654433	0.98218851308234	6.30638123307745e-5	NS	0.9274202555660009	-0.062278940538952346	0.36486396924899556	Non-significant
LDHB	0.0698696563937754	1.0723683957804357	0.9008268370266255	1.2765760621258175	0.088936269938078	0.43209314854524683	0.5464426877470356	0.690906605616175	1.0934457749506e-4	NS	0.9274202555660009	0.10080060678791569	0.3644226199942153	Non-significant
MS4A7	0.0702911368156455	1.0728204733285147	0.9001272893253569	1.2786455667347314	0.08954768111801505	0.4324784026948263	0.5220214568040655	-0.700267588054334	4.02443656458737e-5	NS	0.9274202555660009	0.10140867450237932	0.36403557565502404	Non-significant
SLC8A1	0.07314371992286378	1.0758851519348542	0.8962229395123679	1.291563526351705	0.09322099890655149	0.43267224946116517	0.5133399209486166	-0.821130348354692	8.0831165663396e-7	NS	0.9274202555660009	0.10552408200488674	0.36384095849290365	Non-significant
